CONDITION_ID	PHENOTYPE_ID
OMIM:103200	HP:0000978
OMIM:103200	HP:0001097
OMIM:103200	HP:0001250
OMIM:103200	HP:0001369
OMIM:103200	HP:0001513
OMIM:103200	HP:0002014
OMIM:103200	HP:0002019
OMIM:103200	HP:0002076
OMIM:103200	HP:0002354
OMIM:103200	HP:0002360
OMIM:103200	HP:0002376
OMIM:103200	HP:0002829
OMIM:103200	HP:0002960
OMIM:103200	HP:0003401
OMIM:103200	HP:0003596
OMIM:103200	HP:0007596
OMIM:103200	HP:0011362
OMIM:103200	HP:0012378
OMIM:103200	HP:0012532
OMIM:103200	HP:0100585
OMIM:103200	HP:0200042
