CONDITION_ID	GENE_ID
OMIM:604213	ENSG00000017427|ENSG00000060718|ENSG00000081479|ENSG00000100345|ENSG00000100416|ENSG00000105409|ENSG00000105880|ENSG00000107485|ENSG00000121957|ENSG00000133835|ENSG00000135903|ENSG00000139734|ENSG00000162065|ENSG00000165474|ENSG00000177807|ENSG00000186895|ENSG00000197535|ENSG00000198246|ENSG00000261155
OMIM:604218	ENSG00000163536
OMIM:604219	ENSG00000026025|ENSG00000100053|ENSG00000100122|ENSG00000102878|ENSG00000105370|ENSG00000108255|ENSG00000109501|ENSG00000111846|ENSG00000118231|ENSG00000121634|ENSG00000121743|ENSG00000125864|ENSG00000135517|ENSG00000160202|ENSG00000163254|ENSG00000163499|ENSG00000163820|ENSG00000170819|ENSG00000178573|ENSG00000182187|ENSG00000188158|ENSG00000196116|ENSG00000196431|ENSG00000213139|ENSG00000244752
OMIM:604229	ENSG00000007372|ENSG00000054598|ENSG00000138061|ENSG00000164093
OMIM:604232	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:604233	ENSG00000105711|ENSG00000113327|ENSG00000144285|ENSG00000169432
OMIM:604250	ENSG00000010704|ENSG00000105697|ENSG00000106327|ENSG00000125845|ENSG00000138449|ENSG00000168509
OMIM:604271	ENSG00000064835|ENSG00000107187|ENSG00000112964|ENSG00000121454|ENSG00000134595|ENSG00000139618|ENSG00000165588|ENSG00000175325|ENSG00000259384|ENSG00000280635
OMIM:604273	ENSG00000171953
OMIM:604278	ENSG00000004939|ENSG00000080493|ENSG00000105929|ENSG00000116039
OMIM:604286	ENSG00000009830|ENSG00000064419|ENSG00000085998|ENSG00000092529|ENSG00000102683|ENSG00000105993|ENSG00000106692|ENSG00000108823|ENSG00000119401|ENSG00000120729|ENSG00000130714|ENSG00000135636|ENSG00000152795|ENSG00000155657|ENSG00000160789|ENSG00000163069|ENSG00000168538|ENSG00000170624|ENSG00000171714|ENSG00000173540|ENSG00000173991|ENSG00000175084|ENSG00000178209|ENSG00000181027|ENSG00000182533|ENSG00000261109
OMIM:604290	ENSG00000047457
OMIM:604292	ENSG00000073282|ENSG00000077782|ENSG00000187676
OMIM:604302	ENSG00000136244|ENSG00000276701
OMIM:604307	ENSG00000026025|ENSG00000100053|ENSG00000100122|ENSG00000102878|ENSG00000105370|ENSG00000108255|ENSG00000109501|ENSG00000111846|ENSG00000118231|ENSG00000121634|ENSG00000121743|ENSG00000125864|ENSG00000135517|ENSG00000160202|ENSG00000163254|ENSG00000163499|ENSG00000163820|ENSG00000170819|ENSG00000178573|ENSG00000182187|ENSG00000188158|ENSG00000196116|ENSG00000196431|ENSG00000213139|ENSG00000244752
OMIM:604308	ENSG00000103546|ENSG00000166147
OMIM:604320	ENSG00000111199|ENSG00000115665|ENSG00000124164|ENSG00000132740|ENSG00000145868|ENSG00000165240|ENSG00000175084
OMIM:604321	ENSG00000066279|ENSG00000113522|ENSG00000123473|ENSG00000125454|ENSG00000136861|ENSG00000137812|ENSG00000147044|ENSG00000147316|ENSG00000151849|ENSG00000160299|ENSG00000187736|ENSG00000264229
OMIM:604326	ENSG00000042088|ENSG00000101327|ENSG00000102466|ENSG00000107290|ENSG00000112592|ENSG00000124788|ENSG00000126583|ENSG00000128881|ENSG00000130638|ENSG00000131018|ENSG00000131398|ENSG00000141385|ENSG00000141837|ENSG00000150995|ENSG00000151835|ENSG00000156475|ENSG00000166340|ENSG00000166546|ENSG00000167658|ENSG00000230223
OMIM:604348	ENSG00000132326|ENSG00000141551
OMIM:604352	ENSG00000115525|ENSG00000138363|ENSG00000164199|ENSG00000164904|ENSG00000182220|ENSG00000198689|ENSG00000266173
OMIM:604356	ENSG00000101115|ENSG00000128656
OMIM:604360	ENSG00000003393|ENSG00000021574|ENSG00000032444|ENSG00000068615|ENSG00000070610|ENSG00000072121|ENSG00000076685|ENSG00000081014|ENSG00000085788|ENSG00000100478|ENSG00000100523|ENSG00000103089|ENSG00000104133|ENSG00000114354|ENSG00000116337|ENSG00000123560|ENSG00000125744|ENSG00000129250|ENSG00000130294|ENSG00000130921|ENSG00000131943|ENSG00000132563|ENSG00000134262|ENSG00000135454|ENSG00000138185|ENSG00000139190|ENSG00000144381|ENSG00000147475|ENSG00000155016|ENSG00000155256|ENSG00000155975|ENSG00000155980|ENSG00000164961|ENSG00000168000|ENSG00000169359|ENSG00000170113|ENSG00000170540|ENSG00000172817|ENSG00000196663|ENSG00000197912|ENSG00000198513|ENSG00000198835|ENSG00000221838|ENSG00000242802|ENSG00000247626
OMIM:604364	ENSG00000100150|ENSG00000174469
OMIM:604367	ENSG00000132170|ENSG00000160789|ENSG00000166819|ENSG00000187288
OMIM:604369	ENSG00000119899|ENSG00000159921
OMIM:604370	ENSG00000012048|ENSG00000108384|ENSG00000139618|ENSG00000185379
OMIM:604377	ENSG00000014919|ENSG00000130489
OMIM:604379	ENSG00000062038|ENSG00000080503|ENSG00000122026|ENSG00000139648|ENSG00000139679|ENSG00000149418|ENSG00000154856|ENSG00000163898|ENSG00000168453|ENSG00000170484|ENSG00000175065|ENSG00000182004|ENSG00000203883|ENSG00000237123
OMIM:604387	ENSG00000102935|ENSG00000110274|ENSG00000113971|ENSG00000119509|ENSG00000123607|ENSG00000131697|ENSG00000144061|ENSG00000157796|ENSG00000160602|ENSG00000164953|ENSG00000165138|ENSG00000173588|ENSG00000196236|ENSG00000274636
OMIM:604391	ENSG00000020922|ENSG00000149311
OMIM:604393	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:604400	ENSG00000046604|ENSG00000057294|ENSG00000096696|ENSG00000119699|ENSG00000134755|ENSG00000170876|ENSG00000173801|ENSG00000183230|ENSG00000198626|ENSG00000261577
OMIM:604403	ENSG00000105711|ENSG00000113327|ENSG00000144285|ENSG00000169432
OMIM:604416	ENSG00000140368
OMIM:604432	ENSG00000042088|ENSG00000101327|ENSG00000102466|ENSG00000107290|ENSG00000112592|ENSG00000124788|ENSG00000126583|ENSG00000128881|ENSG00000130638|ENSG00000131018|ENSG00000131398|ENSG00000141385|ENSG00000141837|ENSG00000150995|ENSG00000151835|ENSG00000156475|ENSG00000166340|ENSG00000166546|ENSG00000167658|ENSG00000230223
OMIM:604454	ENSG00000092054|ENSG00000104763|ENSG00000116001|ENSG00000128591|ENSG00000135636|ENSG00000155657|ENSG00000171714|ENSG00000182533
OMIM:604484	ENSG00000104728|ENSG00000109099|ENSG00000114354|ENSG00000116688|ENSG00000150753|ENSG00000156515|ENSG00000274726
OMIM:604498	ENSG00000015285|ENSG00000101162|ENSG00000102145|ENSG00000107890|ENSG00000117400|ENSG00000120539|ENSG00000172115
OMIM:604536	ENSG00000062038|ENSG00000068078|ENSG00000081277|ENSG00000091409|ENSG00000100906|ENSG00000121742|ENSG00000121879|ENSG00000132470|ENSG00000133703|ENSG00000135443|ENSG00000135925|ENSG00000165733|ENSG00000174775|ENSG00000186847|ENSG00000213281|ENSG00000269335|ENSG00000276536
OMIM:604537	ENSG00000042317|ENSG00000092200|ENSG00000105392|ENSG00000106348|ENSG00000115474|ENSG00000116745|ENSG00000121207|ENSG00000129221|ENSG00000132518|ENSG00000134376|ENSG00000135338|ENSG00000156466|ENSG00000173614|ENSG00000198570|ENSG00000198707
OMIM:604559	ENSG00000114353|ENSG00000118729|ENSG00000130529|ENSG00000183873|ENSG00000198626|ENSG00000282974
OMIM:604563	ENSG00000087053|ENSG00000100241|ENSG00000104381|ENSG00000104419|ENSG00000105227|ENSG00000112367|ENSG00000122877|ENSG00000133812|ENSG00000139132|ENSG00000158887|ENSG00000169247
OMIM:604571	ENSG00000225967|ENSG00000232367|ENSG00000236490
OMIM:604625	ENSG00000135925|ENSG00000148606|ENSG00000158813|ENSG00000163132|ENSG00000164690|ENSG00000168646|ENSG00000198807
OMIM:604715	ENSG00000103546|ENSG00000166147
OMIM:604717	ENSG00000041982|ENSG00000083307|ENSG00000091010|ENSG00000100345|ENSG00000100473|ENSG00000105357|ENSG00000105928|ENSG00000109501|ENSG00000109927|ENSG00000112319|ENSG00000117013|ENSG00000121742|ENSG00000126778|ENSG00000131504|ENSG00000137474|ENSG00000152492|ENSG00000152591|ENSG00000165091|ENSG00000165474|ENSG00000179520|ENSG00000184009|ENSG00000184047|ENSG00000187848|ENSG00000188910|ENSG00000196586|ENSG00000199158|ENSG00000206290|ENSG00000235708|ENSG00000267807
OMIM:604757	ENSG00000052850|ENSG00000066468|ENSG00000068078|ENSG00000077782|ENSG00000105722|ENSG00000120149|ENSG00000122691|ENSG00000140262|ENSG00000153283|ENSG00000157933|ENSG00000171456|ENSG00000185624
OMIM:604765	ENSG00000035403|ENSG00000046604|ENSG00000069431|ENSG00000073578|ENSG00000077522|ENSG00000080815|ENSG00000092054|ENSG00000106692|ENSG00000109846|ENSG00000112319|ENSG00000112769|ENSG00000114854|ENSG00000118194|ENSG00000120802|ENSG00000122367|ENSG00000129170|ENSG00000129991|ENSG00000132155|ENSG00000140416|ENSG00000143801|ENSG00000151929|ENSG00000155657|ENSG00000157259|ENSG00000159251|ENSG00000160789|ENSG00000162614|ENSG00000170624|ENSG00000173991|ENSG00000175084|ENSG00000183873|ENSG00000197616|ENSG00000198523|ENSG00000198947|ENSG00000203867|ENSG00000205981
OMIM:604772	ENSG00000114353|ENSG00000118729|ENSG00000130529|ENSG00000183873|ENSG00000198626|ENSG00000282974
OMIM:604777	ENSG00000171954|ENSG00000186395
OMIM:604804	ENSG00000066279|ENSG00000113522|ENSG00000123473|ENSG00000125454|ENSG00000136861|ENSG00000137812|ENSG00000147044|ENSG00000147316|ENSG00000151849|ENSG00000160299|ENSG00000187736|ENSG00000264229
OMIM:604805	ENSG00000003393|ENSG00000021574|ENSG00000032444|ENSG00000068615|ENSG00000070610|ENSG00000072121|ENSG00000076685|ENSG00000081014|ENSG00000085788|ENSG00000100478|ENSG00000100523|ENSG00000103089|ENSG00000104133|ENSG00000114354|ENSG00000116337|ENSG00000123560|ENSG00000125744|ENSG00000129250|ENSG00000130294|ENSG00000130921|ENSG00000131943|ENSG00000132563|ENSG00000134262|ENSG00000135454|ENSG00000138185|ENSG00000139190|ENSG00000144381|ENSG00000147475|ENSG00000155016|ENSG00000155256|ENSG00000155975|ENSG00000155980|ENSG00000164961|ENSG00000168000|ENSG00000169359|ENSG00000170113|ENSG00000170540|ENSG00000172817|ENSG00000196663|ENSG00000197912|ENSG00000198513|ENSG00000198835|ENSG00000221838|ENSG00000242802|ENSG00000247626
OMIM:604841	ENSG00000060718|ENSG00000139219|ENSG00000206290
OMIM:604864	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:604906	ENSG00000040608|ENSG00000093010|ENSG00000100033|ENSG00000102468|ENSG00000106688|ENSG00000133048|ENSG00000151577|ENSG00000157152|ENSG00000162946|ENSG00000177000|ENSG00000251322
OMIM:604928	ENSG00000109501|ENSG00000145354
OMIM:605013	ENSG00000072864|ENSG00000119686
OMIM:605019	ENSG00000084674|ENSG00000132855
OMIM:605021	ENSG00000162065
OMIM:605027	ENSG00000003400|ENSG00000085999|ENSG00000142867|ENSG00000157764|ENSG00000180644|ENSG00000197275
OMIM:605039	ENSG00000052850|ENSG00000066468|ENSG00000068078|ENSG00000077782|ENSG00000105722|ENSG00000120149|ENSG00000122691|ENSG00000140262|ENSG00000153283|ENSG00000157933|ENSG00000171456|ENSG00000185624
OMIM:605041	ENSG00000083799
OMIM:605074	ENSG00000105976|ENSG00000143294
OMIM:605115	ENSG00000145936|ENSG00000151623
OMIM:605130	ENSG00000004848|ENSG00000012061|ENSG00000060642|ENSG00000066084|ENSG00000086758|ENSG00000101773|ENSG00000104884|ENSG00000106688|ENSG00000111199|ENSG00000114209|ENSG00000118058|ENSG00000119042|ENSG00000125675|ENSG00000125835|ENSG00000126012|ENSG00000132549|ENSG00000134323|ENSG00000136280|ENSG00000141627|ENSG00000143183|ENSG00000143473|ENSG00000147852|ENSG00000150995|ENSG00000151148|ENSG00000152217|ENSG00000156471|ENSG00000158290|ENSG00000158352|ENSG00000167716|ENSG00000169057|ENSG00000169607|ENSG00000172534|ENSG00000172943|ENSG00000178538|ENSG00000189221|ENSG00000196628|ENSG00000281813
OMIM:605192	ENSG00000041982|ENSG00000083307|ENSG00000091010|ENSG00000100345|ENSG00000100473|ENSG00000105357|ENSG00000105928|ENSG00000109501|ENSG00000109927|ENSG00000112319|ENSG00000117013|ENSG00000121742|ENSG00000126778|ENSG00000131504|ENSG00000137474|ENSG00000152492|ENSG00000152591|ENSG00000165091|ENSG00000165474|ENSG00000179520|ENSG00000184009|ENSG00000184047|ENSG00000187848|ENSG00000188910|ENSG00000196586|ENSG00000199158|ENSG00000206290|ENSG00000235708|ENSG00000267807
OMIM:605218	ENSG00000072694|ENSG00000117322|ENSG00000128604|ENSG00000134242|ENSG00000138378|ENSG00000143226|ENSG00000163599|ENSG00000163687|ENSG00000169896|ENSG00000187554|ENSG00000213689|ENSG00000213918|ENSG00000276977
OMIM:605249	ENSG00000017427|ENSG00000060718|ENSG00000081479|ENSG00000100345|ENSG00000100416|ENSG00000105409|ENSG00000105880|ENSG00000107485|ENSG00000121957|ENSG00000133835|ENSG00000135903|ENSG00000139734|ENSG00000162065|ENSG00000165474|ENSG00000177807|ENSG00000186895|ENSG00000197535|ENSG00000198246|ENSG00000261155
OMIM:605253	ENSG00000087053|ENSG00000100241|ENSG00000104381|ENSG00000104419|ENSG00000105227|ENSG00000112367|ENSG00000122877|ENSG00000133812|ENSG00000139132|ENSG00000158887|ENSG00000169247
OMIM:605258	ENSG00000076248|ENSG00000101017|ENSG00000102245|ENSG00000111732
OMIM:605259	ENSG00000042088|ENSG00000101327|ENSG00000102466|ENSG00000107290|ENSG00000112592|ENSG00000124788|ENSG00000126583|ENSG00000128881|ENSG00000130638|ENSG00000131018|ENSG00000131398|ENSG00000141385|ENSG00000141837|ENSG00000150995|ENSG00000151835|ENSG00000156475|ENSG00000166340|ENSG00000166546|ENSG00000167658|ENSG00000230223
OMIM:605280	ENSG00000003393|ENSG00000021574|ENSG00000032444|ENSG00000068615|ENSG00000070610|ENSG00000072121|ENSG00000076685|ENSG00000081014|ENSG00000085788|ENSG00000100478|ENSG00000100523|ENSG00000103089|ENSG00000104133|ENSG00000114354|ENSG00000116337|ENSG00000123560|ENSG00000125744|ENSG00000129250|ENSG00000130294|ENSG00000130921|ENSG00000131943|ENSG00000132563|ENSG00000134262|ENSG00000135454|ENSG00000138185|ENSG00000139190|ENSG00000144381|ENSG00000147475|ENSG00000155016|ENSG00000155256|ENSG00000155975|ENSG00000155980|ENSG00000164961|ENSG00000168000|ENSG00000169359|ENSG00000170113|ENSG00000170540|ENSG00000172817|ENSG00000196663|ENSG00000197912|ENSG00000198513|ENSG00000198835|ENSG00000221838|ENSG00000242802|ENSG00000247626
OMIM:605282	ENSG00000131873
OMIM:605285	ENSG00000104728|ENSG00000109099|ENSG00000114354|ENSG00000116688|ENSG00000150753|ENSG00000156515|ENSG00000274726
OMIM:605289	ENSG00000073282|ENSG00000105983|ENSG00000106031|ENSG00000108379|ENSG00000128710|ENSG00000136068|ENSG00000154764|ENSG00000156150|ENSG00000169071|ENSG00000169884|ENSG00000173218|ENSG00000196468
OMIM:605309	ENSG00000100888|ENSG00000146938|ENSG00000147403|ENSG00000151247|ENSG00000162105|ENSG00000169057|ENSG00000171862|ENSG00000174469|ENSG00000181804|ENSG00000185973|ENSG00000196338
OMIM:605355	ENSG00000105048|ENSG00000143549|ENSG00000143632|ENSG00000157119|ENSG00000165410|ENSG00000183091|ENSG00000198467|ENSG00000234438|ENSG00000239474
OMIM:605361	ENSG00000042088|ENSG00000101327|ENSG00000102466|ENSG00000107290|ENSG00000112592|ENSG00000124788|ENSG00000126583|ENSG00000128881|ENSG00000130638|ENSG00000131018|ENSG00000131398|ENSG00000141385|ENSG00000141837|ENSG00000150995|ENSG00000151835|ENSG00000156475|ENSG00000166340|ENSG00000166546|ENSG00000167658|ENSG00000230223
OMIM:605362	ENSG00000035403|ENSG00000046604|ENSG00000069431|ENSG00000073578|ENSG00000077522|ENSG00000080815|ENSG00000092054|ENSG00000106692|ENSG00000109846|ENSG00000112319|ENSG00000112769|ENSG00000114854|ENSG00000118194|ENSG00000120802|ENSG00000122367|ENSG00000129170|ENSG00000129991|ENSG00000132155|ENSG00000140416|ENSG00000143801|ENSG00000151929|ENSG00000155657|ENSG00000157259|ENSG00000159251|ENSG00000160789|ENSG00000162614|ENSG00000170624|ENSG00000173991|ENSG00000175084|ENSG00000183873|ENSG00000197616|ENSG00000198523|ENSG00000198947|ENSG00000203867|ENSG00000205981
OMIM:605373	ENSG00000073578|ENSG00000117118|ENSG00000143252|ENSG00000167985|ENSG00000204370
OMIM:605375	ENSG00000101204|ENSG00000108231|ENSG00000120903|ENSG00000160716
OMIM:605376	ENSG00000114739|ENSG00000136698|ENSG00000156925|ENSG00000172361
OMIM:605387	ENSG00000101421|ENSG00000107859|ENSG00000109846|ENSG00000142627
OMIM:605389	ENSG00000062038|ENSG00000080503|ENSG00000122026|ENSG00000139648|ENSG00000139679|ENSG00000149418|ENSG00000154856|ENSG00000163898|ENSG00000168453|ENSG00000170484|ENSG00000175065|ENSG00000182004|ENSG00000203883|ENSG00000237123
OMIM:605407	ENSG00000075624|ENSG00000104833|ENSG00000105409|ENSG00000117394|ENSG00000127990|ENSG00000131931|ENSG00000131979|ENSG00000136827|ENSG00000147133|ENSG00000180176|ENSG00000180228
OMIM:605432	ENSG00000005073|ENSG00000183691
OMIM:605462	ENSG00000117425|ENSG00000128602|ENSG00000141510|ENSG00000145715|ENSG00000185920
OMIM:605472	ENSG00000006611|ENSG00000042781|ENSG00000095397|ENSG00000107736|ENSG00000136425|ENSG00000137474|ENSG00000150275|ENSG00000163646|ENSG00000164199|ENSG00000170445|ENSG00000182040|ENSG00000186862
OMIM:605479	ENSG00000005471|ENSG00000073734|ENSG00000081923|ENSG00000119139|ENSG00000263298
OMIM:605543	ENSG00000069329|ENSG00000100225|ENSG00000112592|ENSG00000114867|ENSG00000115317|ENSG00000116288|ENSG00000116675|ENSG00000142319|ENSG00000145335|ENSG00000154277|ENSG00000158828|ENSG00000159082|ENSG00000159363|ENSG00000182890|ENSG00000184381|ENSG00000185345|ENSG00000188906|ENSG00000204120|ENSG00000204842|ENSG00000248144|ENSG00000262446|ENSG00000276155
OMIM:605552	ENSG00000138823
OMIM:605583	ENSG00000041982|ENSG00000083307|ENSG00000091010|ENSG00000100345|ENSG00000100473|ENSG00000105357|ENSG00000105928|ENSG00000109501|ENSG00000109927|ENSG00000112319|ENSG00000117013|ENSG00000121742|ENSG00000126778|ENSG00000131504|ENSG00000137474|ENSG00000152492|ENSG00000152591|ENSG00000165091|ENSG00000165474|ENSG00000179520|ENSG00000184009|ENSG00000184047|ENSG00000187848|ENSG00000188910|ENSG00000196586|ENSG00000199158|ENSG00000206290|ENSG00000235708|ENSG00000267807
OMIM:605588	ENSG00000054523|ENSG00000075785|ENSG00000090861|ENSG00000104369|ENSG00000104381|ENSG00000104725|ENSG00000104973|ENSG00000106105|ENSG00000106211|ENSG00000109654|ENSG00000111199|ENSG00000116688|ENSG00000148356|ENSG00000152137|ENSG00000158887|ENSG00000160789|ENSG00000181192|ENSG00000197102|ENSG00000277586
OMIM:605589	ENSG00000054523|ENSG00000075785|ENSG00000090861|ENSG00000104369|ENSG00000104381|ENSG00000104725|ENSG00000104973|ENSG00000106105|ENSG00000106211|ENSG00000109654|ENSG00000111199|ENSG00000116688|ENSG00000148356|ENSG00000152137|ENSG00000158887|ENSG00000160789|ENSG00000181192|ENSG00000197102|ENSG00000277586
OMIM:605594	ENSG00000041982|ENSG00000083307|ENSG00000091010|ENSG00000100345|ENSG00000100473|ENSG00000105357|ENSG00000105928|ENSG00000109501|ENSG00000109927|ENSG00000112319|ENSG00000117013|ENSG00000121742|ENSG00000126778|ENSG00000131504|ENSG00000137474|ENSG00000152492|ENSG00000152591|ENSG00000165091|ENSG00000165474|ENSG00000179520|ENSG00000184009|ENSG00000184047|ENSG00000187848|ENSG00000188910|ENSG00000196586|ENSG00000199158|ENSG00000206290|ENSG00000235708|ENSG00000267807
OMIM:605606	ENSG00000056972|ENSG00000141527|ENSG00000162594|ENSG00000204525
OMIM:605637	ENSG00000125414|ENSG00000159921
OMIM:605670	ENSG00000031544|ENSG00000038427|ENSG00000115474|ENSG00000134376|ENSG00000167995|ENSG00000223953|ENSG00000278570
OMIM:605676	ENSG00000096696|ENSG00000170454|ENSG00000173801|ENSG00000198677
OMIM:605714	ENSG00000101439|ENSG00000136156|ENSG00000142192
OMIM:605724	ENSG00000083093|ENSG00000108384|ENSG00000112039|ENSG00000115392|ENSG00000136492|ENSG00000139618|ENSG00000140525|ENSG00000144554|ENSG00000158169|ENSG00000175595|ENSG00000181544|ENSG00000183161|ENSG00000187741|ENSG00000188827|ENSG00000221829
OMIM:605751	ENSG00000136531|ENSG00000167371
OMIM:605803	ENSG00000143631
OMIM:605809	ENSG00000007314|ENSG00000018236|ENSG00000070748|ENSG00000108556|ENSG00000138435|ENSG00000175920|ENSG00000206561
OMIM:605814	ENSG00000004864|ENSG00000130707
OMIM:605820	ENSG00000125414|ENSG00000159921
OMIM:605850	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:605899	ENSG00000140905|ENSG00000145020|ENSG00000178445
OMIM:605909	ENSG00000069329|ENSG00000100225|ENSG00000112592|ENSG00000114867|ENSG00000115317|ENSG00000116288|ENSG00000116675|ENSG00000142319|ENSG00000145335|ENSG00000154277|ENSG00000158828|ENSG00000159082|ENSG00000159363|ENSG00000182890|ENSG00000184381|ENSG00000185345|ENSG00000188906|ENSG00000204120|ENSG00000204842|ENSG00000248144|ENSG00000262446|ENSG00000276155
