CONDITION_ID	PHENOTYPE_ID
MGI:1856009	MP:0008735
MGI:1856009	MP:0008869
MGI:1856009	MP:0008964
MGI:1856009	MP:0009009
MGI:1856009	MP:0009021
MGI:1856009	MP:0009021
MGI:1856009	MP:0009113
MGI:1856009	MP:0009673
MGI:1856009	MP:0009763
MGI:1856009	MP:0009815
MGI:1856009	MP:0010024
MGI:1856009	MP:0010024
MGI:1856009	MP:0010875
MGI:1856009	MP:0010955
MGI:1856009	MP:0010957
MGI:1856009	MP:0011049
MGI:1856009	MP:0011049
MGI:1856009	MP:0014121
MGI:1856010	HP:0008222
MGI:1856010	MP:0001143
MGI:1856010	MP:0001380
MGI:1856010	MP:0002637
MGI:1856010	MP:0002716
MGI:1856010	MP:0005130
MGI:1856010	MP:0009010
MGI:1856010	MP:0009019
MGI:1856011	HP:0000103
MGI:1856011	HP:0000842
MGI:1856011	HP:0004324
MGI:1856011	MP:0005559
MGI:1856011	MP:0011939
MGI:1856012	HP:0000789
MGI:1856012	HP:0000842
MGI:1856012	HP:0001513
MGI:1856012	HP:0001824
MGI:1856012	HP:0001943
MGI:1856012	HP:0002591
MGI:1856012	HP:0003074
MGI:1856012	MP:0002083
MGI:1856012	MP:0002712
MGI:1856012	MP:0002891
MGI:1856012	MP:0003645
MGI:1856012	MP:0005220
MGI:1856012	MP:0005491
MGI:1856012	MP:0009176
MGI:1856013	HP:0000842
MGI:1856013	HP:0001513
MGI:1856013	HP:0001744
MGI:1856013	HP:0002240
MGI:1856013	HP:0002591
MGI:1856013	HP:0003074
MGI:1856013	HP:0003097
MGI:1856013	HP:0003124
MGI:1856013	HP:0003251
MGI:1856013	HP:0008222
MGI:1856013	MP:0000005
MGI:1856013	MP:0000592
MGI:1856013	MP:0004232
MGI:1856013	MP:0010024
MGI:1856014	HP:0000248
MGI:1856014	HP:0000431
MGI:1856014	HP:0000882
MGI:1856014	MP:0000372
MGI:1856014	MP:0001731
MGI:1856014	MP:0002113
MGI:1856014	MP:0004345
MGI:1856014	MP:0011110
MGI:1856015	HP:0000882
MGI:1856015	MP:0000023
MGI:1856015	MP:0000079
MGI:1856015	MP:0000458
MGI:1856015	MP:0004342
MGI:1856015	MP:0004345
MGI:1856015	MP:0004599
MGI:1856015	MP:0004607
MGI:1856015	MP:0004659
MGI:1856015	MP:0008525
MGI:1856015	MP:0008526
MGI:1856016	HP:0006485
MGI:1856016	HP:0008070
MGI:1856016	HP:0010719
MGI:1856016	HP:0011069
MGI:1856016	MP:0000400
MGI:1856016	MP:0000400
MGI:1856016	MP:0000408
MGI:1856016	MP:0000411
MGI:1856016	MP:0000418
MGI:1856016	MP:0000427
MGI:1856016	MP:0000585
MGI:1856016	MP:0003704
MGI:1856016	MP:0006042
MGI:1856016	MP:0006363
MGI:1856016	MP:0006365
MGI:1856016	MP:0006365
MGI:1856016	MP:0006366
MGI:1856016	MP:0006366
MGI:1856016	MP:0006400
MGI:1856016	MP:0006402
MGI:1856016	MP:0009003
MGI:1856016	MP:0010233
MGI:1856016	MP:0011100
MGI:1856017	HP:0006485
MGI:1856017	HP:0006485
MGI:1856017	HP:0011054
MGI:1856017	HP:0011054
MGI:1856017	MP:0001510
MGI:1856017	MP:0001510
MGI:1856017	MP:0004830
MGI:1856017	MP:0004830
MGI:1856017	MP:0006400
MGI:1856017	MP:0006400
MGI:1856017	MP:0006402
MGI:1856017	MP:0006402
MGI:1856017	MP:0009003
MGI:1856017	MP:0009003
MGI:1856018	HP:0011136
MGI:1856018	MP:0000378
MGI:1856018	MP:0000400
MGI:1856018	MP:0000408
MGI:1856018	MP:0005409
MGI:1856018	MP:0005409
MGI:1856018	MP:0006236
MGI:1856018	MP:0006258
MGI:1856018	MP:0006363
MGI:1856018	MP:0006365
MGI:1856018	MP:0009533
MGI:1856018	MP:0009534
MGI:1856018	MP:0010864
MGI:1856018	MP:0013457
MGI:1856018	MP:0013458
MGI:1856019	HP:0001332
MGI:1856019	HP:0001332
MGI:1856019	HP:0002171
MGI:1856019	HP:0011096
MGI:1856019	MP:0000754
MGI:1856019	MP:0001513
MGI:1856019	MP:0001524
MGI:1856019	MP:0002083
MGI:1856019	MP:0002083
MGI:1856019	MP:0003225
MGI:1856021	HP:0000490
MGI:1856021	HP:0001000
MGI:1856021	HP:0001251
MGI:1856021	HP:0001337
MGI:1856021	HP:0002305
MGI:1856021	HP:0002533
MGI:1856021	HP:0002533
MGI:1856021	HP:0004325
MGI:1856021	MP:0001405
MGI:1856021	MP:0001489
MGI:1856021	MP:0001525
MGI:1856021	MP:0002980
MGI:1856021	MP:0005316
MGI:1856021	MP:0005356
MGI:1856021	MP:0005656
MGI:1856021	MP:0011085
MGI:1856022	HP:0001250
MGI:1856022	HP:0001250
MGI:1856022	HP:0001251
MGI:1856022	HP:0001288
MGI:1856022	HP:0001288
MGI:1856022	HP:0002450
MGI:1856022	HP:0004325
MGI:1856022	HP:0008897
MGI:1856022	HP:0012379
MGI:1856022	HP:0012447
MGI:1856022	HP:0012447
MGI:1856022	MP:0000755
MGI:1856022	MP:0000846
MGI:1856022	MP:0000848
MGI:1856022	MP:0000852
MGI:1856022	MP:0000876
MGI:1856022	MP:0000880
MGI:1856022	MP:0000952
MGI:1856022	MP:0000956
MGI:1856022	MP:0001053
MGI:1856022	MP:0001922
MGI:1856022	MP:0001923
MGI:1856022	MP:0002083
MGI:1856022	MP:0002175
MGI:1856022	MP:0003225
MGI:1856022	MP:0003690
MGI:1856022	MP:0003990
MGI:1856022	MP:0003993
MGI:1856022	MP:0003994
MGI:1856022	MP:0004706
MGI:1856022	MP:0004835
MGI:1856022	MP:0006108
MGI:1856022	MP:0008027
MGI:1856022	MP:0008770
MGI:1856022	MP:0008911
MGI:1856022	MP:0008911
MGI:1856022	MP:0009460
MGI:1856023	HP:0001254
MGI:1856023	HP:0001337
MGI:1856023	HP:0008897
MGI:1856023	MP:0001134
MGI:1856023	MP:0001824
MGI:1856023	MP:0001923
MGI:1856023	MP:0002083
MGI:1856023	MP:0008333
MGI:1856024	HP:0000365
MGI:1856024	HP:0000789
MGI:1856024	HP:0011077
MGI:1856024	MP:0001661
MGI:1856024	MP:0001661
MGI:1856024	MP:0003149
MGI:1856024	MP:0003825
MGI:1856024	MP:0004367
MGI:1856024	MP:0004404
MGI:1856024	MP:0004411
MGI:1856024	MP:0004413
MGI:1856024	MP:0004466
MGI:1856024	MP:0004491
MGI:1856024	MP:0004737
MGI:1856024	MP:0005017
MGI:1856024	MP:0005121
MGI:1856024	MP:0005136
MGI:1856024	MP:0008330
MGI:1856024	MP:0008330
MGI:1856024	MP:0008333
MGI:1856024	MP:0008333
MGI:1856024	MP:0008338
MGI:1856024	MP:0008365
MGI:1856024	MP:0008974
MGI:1856024	MP:0013344
MGI:1856024	MP:0013808
MGI:1856024	MP:0013961
MGI:1856024	MP:0014091
MGI:1856024	MP:0020378
MGI:1856025	MP:0000812
MGI:1856025	MP:0000857
MGI:1856025	MP:0001661
MGI:1856025	MP:0002762
